processed_text,sentiment
apapun yang terjadi demi makan bergizi gratis,negatif
wow sudah lewat dri 17845 hri merdeka,negatif
tanah di bali di sewakan orang bali sendiri selama 20 atau 25 tahun kepada orang asing dan mereka membangun rumah dan membuka usaha pemprov bali sudah pasti sudah mengetahui,netral
miga ceos lah seluruh dunia mumpung belum kawin,negatif
kata kata hari ini kapan tunjukin mukanya lee,netral
membantu biaya perang dan memperkaya amerika sudah menjadi kewajiban ri sejak era soeharto,negatif
mata mu picek turun 1%,negatif
uang uang ini tidak ada lagi yang pakek di aceh,negatif
all the leader of islam are stupid,netral
sawit nikel batubara timah emas perikanan pertanian jumlah rakyat jalur perdagangan strategis penguasa southeast anak muda terbanyak didunia jutaandiaspora tki visa negara netral seperti swistzerland demokrasi paling stabil setelah amerika utang imf lunas utang negara tidak melewati batas 40 persen seperti semua asean termasuk singapura 80 persen utang punya migas militer perusahaan tekstil perusahaan pangan pabrik tanah paling subur setelah hutan amazon distibutor air alam terbesar didunia paru paru dunia pulau terbnyak semua ada di disini tapi 60 persen rakyatnya miskin aneh dan curiga,negatif
dengan ada nya blokade selat hormus jadi tau negara mana yang ahirnya jatuh miskin nikmat nya tinggal di indonesia di saat negara lain bergejolak akibat krisis global rakyat indonesia masih berkicau mania masih mancing mania maaih ngadain car free day setiap minggu jayalah indobesia ku,negatif
tidak seberapa salahnya salah nyuruh ajah tukang cangkul disuruh mngemudi pasti tikeceburr,netral
trik lah nanti juga bakal di jual ke kolektor basi,negatif
waduh jengkol naik juga bro,negatif
tidak apa yang penting 1 orang desa tidak pakai dollar 2 makan bergizi gratis jalan terus 3 gibran wapres,negatif
bunga di naikan tpi masih rp 18000 bukanya turun tpi malah naik,negatif
karena pengeluaran negara sangat besar defisit sudah defisit masih saja itu duit dipake foya pejabat bjingan ajg,negatif
daah laah tidak penting haya kumpul pada ngadu mulut kalau memang dah ada bukti bayak keracunan pecat semua,negatif
yang bikin saya makin geleng kepala soal aplikasi review makan bergizi gratis yang katanya tidak jelas di toko aplikasi masa iya aplikasi yang katanya buat program prioritas nasional sampai sekarang masih misterius wujudnya ini mah kayak beli kucing dalam karung sudah bayar mahal barangnya saja tidak jelas,negatif
institiusi rupiah sudah kali boleh dipercayai lagi kerana asas economy lndonesia itu sendiri banyak mengimport mengguna dollar berlebihan terutama alatan perang dan pinjaman kerajaan indonesia menggunakan dollar tidak seperti jiran jiran mereka membuat pinjaman melalui institiusi tempatan,negatif
gapapa asal tidak krisis beras seperti malaysia,negatif
seketika what mbaknya ngomong tba tba emas turun,netral
kalau sampai 20000 bagaimana ya masih ngomong sudah di perhitungan tidak ya,negatif
daya beli daya beli tidak beli mati woi,netral
terima kasih atas atensinya sobatrupiah pelaksanaan redenominasi rupiah membutuhkan kajian dari beberapa lembaga terkait jika telah ditetapkan akan dipublikasi dan sosialisasikan pastikan selalu kebenaran informasinya melalui kanal resmi bank indonesia ya semoga informasinya membantu,positif
jepang tidak memiliki satu pun tambang mineral negara nya kaya rakyat nya sejahtera dan urutan ke 20 negara bebas korupsi dan pungli singapura tidak satu pun memiliki hasil tambang pertanian dan perkebunan semuanya import negara nya kaya penduduknya bahagia sejahtera dan urutan ke 3 negara bebas korupsi dan bersih dari pungli indonesia memiliki ratusan tambang mineral terbaik dunia dan semuanya sudah ditambang kebun kebun nya menghasilkan rempah kebutuhan dunia serta minyak sawit nya terbesar di dunia negara yang seharusnya penduduknya kaya raya paling tidak no 1 di asean namun ternyata oh ternyata pdb rakyat nya hanya menempati urutan ke 5 dari 10 negara asean dan soal korupsi indonesia jagoan kelas dunia karena berada di peringkat 109 negara terkorup dari 180 negara paling korup di dunia pak ceo bowo pantas saja malu kalau bertemu atau ingin ditemui pemimpin negara asean karena pak ceo bowo tidak bisa menyombongkan makan bergizi gratis atau kdmp karena pemimpin negara asean tahu ini dan ingin bertemu pak ceo bowo untuk mengatakan pak ceo stop makan bergizi gratis dan kdmp karena itu tempat para pejabat koruptor makanya pak ceo bowo memilih meninggalkan asean memilih pemimpin negara eropa terutama perancis untuk tempat pinjam uang dengan agunan mineral dan sawit,negatif
yah vibes abis nih lagu,netral
1rm rp 4000 uang murahan,netral
pasti akan ada kenaikan temenku yang jadi kacab btn saja sudah siap siap mengumumkan naikin kpr waspadai saja bank bank negara bca dan cimb tidak ada ampun 3 bulat telat pasti digusur,negatif
menteri yang tidak kompeten serok serok melulu tapi tidak ada yang trbukti dri ihsg 8ribuan smpe saat mana kepastiannya suka cengar cengir pas di wawancara serasa uda kerja bner saja,negatif
18000 us dollar ini baru awal bro akhir juni mungkin sudah 20000 us dollar tidak usah banyak alasan kalian itu digaji besar oleh negara kerja yang benar kalau tidak sanggup silahkan mundur jangan makan gaji buta,negatif
kalau dari caranya jadi pucuk pimpinan saja dari jalan tidak bener maka alhasil program proyeknya tidak ada yang berkah yang 1 npd yang 1 bloon couple leader yang tidak bakal sanggup bikin blue print roadmap dan analisa dampak tidak sampai mindsetnya percuma dikiritik dikasih masukan namnya juga buta tuli yang pntg cuan lah yau buat kroni2nya,negatif
makanya perlu hati hati menunjuk pejabat banyak pejabat sekolahnya tinggi dikenal pintar tapi otaknya rakus tega dan maling,negatif
stuju sering utang itu petanda,negatif
pemerintah lgi mengupayakan perbaikan ekonomi coba mari kita ciptakan kondisi yang sejuk bukan malah bikin suasana yang ngacau bikin gaduh dalm negeri supaya rupiah semakin menguat ekonomi makin membaik,negatif
sbnrnya indonesia itu lemah dan kalahnya cmn di mental koroptor nya,negatif
apa kalian sadar nampak pak purbaya lebih ramping bodynya dibandingkan saat awal dilantik,netral
ada bule buat tukang kebunnya jadi direktur dan terus sponsorin si bule pemilik pt sebagai tenaga ahli aman dari pemerasan birokrat korup makanya banyak bule sewenang wenang di bali modus ini sudah 25 tahun yang lalu,negatif
hee mahasiwa kamu itu dasar otak khimar mau saja dibeli mafia 2 yang menjadi penghianat negara coba uud koruptor itu di demo dasar sampah,negatif
karna mengejar elektronik teknologi tanpa ada keseimbangan bahan pangan kalau bahan baku apa yang ada yang kurang adalah bahan pendidikan akal sehat itu keseimbangan,netral
pak faisal basri dan pak rizal ramli yang keras waktu kritik pemerintah jokodok akhirnya dihilangkan nyawanya pak mereka makin menjadi jadi sampai hari ini bapak berdua saya doakan tenang dan damai disana masih kurang kejam apalagi mereka,positif
malah impor dari timteng yng jauh terus sekarang lagi perang bikin kapal susah lewat mending balik lagi impor dari singapura,negatif
purbaya pintar secara materi tapi tidak pintar menjaga stabilitas emosi pasar,netral
justru negara negara yang di hujat netizen sampai mau di boikot seperti amerika india menyumbang lebih besar untuk ekonomi ri bahkan infestasi malaysia lebih besar dari arab anehnya di indonesia dikatakan antek barat pedahal sangat jelas perdagangan indonesia vs arab itu kita rugi melulu,negatif
ratnawatiratnawati id6bj ramalannya dari a1 pemerintah saja kok bangga berarti bener dong kalau bennix itu buzzer pemerintah,negatif
tidak ada hubungannya sama perang timur tengah negara lain menguat mata uangnya di saat yang sama,negatif
coba import bbm tidak usah paki dollar karena pertamina butuh dollar trlalu besar rupiyah jdi mrosot,negatif
saya kira makan bergizi gratis ini untuk semua rakyat untuk menunja ng kesejahteraan rakyat danternyata untuk anak anak sekolah jadinya ya gagal makan gratis tidak jadi gemoy deh ambruk gratis nenekku nenek moyang kurus mikul padi,negatif
kirim paman berkacamata dan paman laoba untuk transfer teknologi,positif
indonesia mendunia nkri milik tiongkok,netral
bener banget dijiranya mereka masalah sepele,netral
mudah han buat kepala badan gizi negara dan juga penglola dapurnya sadar hidup hanya sekali kalau lagi di percaya sama bapak presiden jangan di salah gunakan aji mungpung untuk meraup keuntungan tapi membahayakan anak kami jadi bukan senang tapi muak dengan makan bergizi gratis di stop susah semangkin banyak korbannya jadi hanya allah yang bisa memhukum mereka soalnya orang elit susah di tuntut orang kecil seperti kami ini nyatanya sudah banyak korban bahkan sudah ada yang meninggal tapi penglolah masih terus tidak ada perubahan semangkin nyata di korupsi tapi tidak ada malunya,negatif
purbacot komen level warkop pos ronda,negatif
orang yang saya sayangi karena koruptornya omong omong saja dari dulu hrsnya tidak usah omong omonlah rakyat sudah bosan,negatif
redenominasi rupiah bahannya polymer jadi tidak kalah deh sama uang asing,negatif
mending duitnya buat gaji guru,negatif
musuh kita adalah mafia bukan pemerintah ges kita harus hati hati,positif
kalau indonesia pengen maju putuskan hubungan dengan singapura semua di kendalikan oleh singapura pemerintah indonesia tidak peka waktu nya mandiri usir orang singapura ada di indonesia pulangkan wni kita ada di singapura sulit maju karna investor terbesar di indonesia di kendalikan singapura,positif
salah satu syarat untuk jadi pembela penguasa di depan publik tidak perlu pintar yang penting cukup punya ilmu tahan malu,positif
pak purbaya tak bisa ngomong lagi uang setiap hari anjlok tapi rakyat makin resah bahawa barang makin naik,negatif
kompas kok beda beritanya perjanjian dagang antara indonesia dan amerika serikat art yang ditandatangani 19 februari 2026 tidak melegalisasi impor pakaian bekas siap pakai thrifting perjanjian tersebut hanya mengizinkan impor shredded worn clothing swc atau pakaian bekas yang telah dihancurkan dicacah untuk bahan baku industri daur ulang,negatif
yakin ini bukan drama purbaya,negatif
proses recycle muter tuh hubungan sebab akibat,netral
bertindak apa hitung 10 2 13 8 2 11 apa yang dia bisa berbuat berhitungnya saja kalah sama anak sd kls 2 jauh dari kata pintar untuk mengurus negara sebesar indonesia,netral
tanggal 4 juni 18000 tanggal 10 19000 selamat jalan investor,negatif
swasembada swasembada: koruptor politisi busuk aparat busuk pejabat busuk,negatif
pemimpin ter t l l dalam sejarah kepemimpinan di indonesia,negatif
terima kasih bi telah membantu saya untuk belajar,positif
china jaman jokowi sudah cuan banyak sampai barang barang pakaian bekas banyak dari china,negatif
harga apa yang turun cok,netral
civilians lost thier confidence in government long ago,netral
hai maulana terima kasih atas atensinya mengenai pelaksanaan redenominasi rupiah hal tersebut membutuhkan kajian dari beberapa lembaga terkait jika sudah ditetapkan akan dipublikasi dan sosialisasikan pastikan selalu kebenaran informasinya melalui kanal resmi bank indonesia,negatif
rupiah ke 25000 dan ihsg ke 4000 an hidup omong omong ndasmu,negatif
orang yang sangat mengerti ekonomi aku tidak paham ekonomi saja jadi sangat suka dengar mereka diskusi,netral
total kontrol untuk stiap warga,netral
penjualan dollar ke rupiah karena harga dollar naik signifikan rp1760 1us,negatif
cadangan devisanaik dari utang penarikan hutang cukup membiayai 4 nln impor untuk bayar hutang pokok obligasi sun tarik utang baru itu yang dilakukan pak purbaya awal tahun berapa total hutang baru yang ditarik pemeintahan prabowo,negatif
gara gara p3rang kampanye kayakya,negatif
the most halu president ever,netral
siapa jadi korban yang digaji negara apakah terdampak,negatif
duo rizky membuat gua di awal berpikir dua orang ini itu adik kakak hahahaha,negatif
menurut saya ini dampak dari korupsi yang merajalela sbb kalau tidak ada korupsi otomatis inflasi juga bisa tertekan dan dengan maraknya korupsi rp tidak bisa melawan dan otomatis inflasinya naik tandanya ada di nilai 00000 nya bnyk menhiasi rp,negatif
selamat tinggal negara indonesia tercinta rupiah sudah tembus 18000 senang bertemu dengan kalian,negatif
dari cara bicaranya sepertinya antek asing template cara bicara yang sama seperti mantan menkeu sebelumnya,negatif
pak bowo sibuk focus makan bergizi gratis,negatif
nyangkut di bbca avg 7000 untungnya uang dingin,negatif
yah mantan presidennya saja kasus ijazah kagak beres beres terus sekarang wapresnya dongo dengan ipk rendah mau berharap apa bang gelar pun dibeli di sini mah,netral
pekerjaan bu sri mulyani tapi jangan hutang lagi bisa kembalikan kinerja beacukai seperti di awal lunasi hutang negara sebelum mengajukan program baru yang malah menambah pengeluaran apbn usir batasi warga asing tinggal di indonesia mereka ngapain di sini ikut jualan apa memang buka lowongan kerja untuk masyarakat indonesia jualan restoran buat pabrik besar memperkerjakan warga indonesia dalam sekala besar ok tapi jangan jualan printilan printilan juga itu menyaingi financial pemasukan market masyarakat lokal indonesia setiap warga asing dan mereka masukin barang apa saja dari luar negeri ke indonesia di data kemarin bilang dollar naik perkara banyak barang import kambing hitam import menutup rezeki masyarakat lokal indonesia yang bisa import sekarang sudah hampir 2 bulan redline alasan sekarang karena perang amerika besok alasan apa lagi,negatif
kasus timothy ronald dan indra kenz membuka mata kita kalau cripto itu scam bukan sekolah hokage lebih takut rupiah yang terkulai nyungsep terhadap dollar amerika dibandingkan demonstrasi di jalan jangan percaya influencer invetasi itu scam berdoalah kepada allah swt bukan timothy ronald dan indra kenz jadi kurangin konsumsi beli dollar amerika lalu simpan di rumah jangan di bank takutnya dibekukan stay safe and happy,negatif
sehat jasmani dan rohani bapak presiden ku jendral prabowo subianto serta dalam lindungan allah swt aamiin ya rabbal alamin,negatif
oke pak bahlil jadi itu barang tahun ini dan tahun depan,positif
ya wong indonesia juga banyak populasinya,netral
sudah tidak percay sama pimpinan negara,negatif
tolong pikirkan pedagang di sekolahan jadi sepi dng adanya makan bergizi gratis,negatif
